Item_Fat_Content,Item_ID,Item_Type,Item_Category,Item_Visibility,Visibility_Band,Item_Weight,Sales_Per_Weight,High_Rated_Item,Rating
Regular,FDH56,Fruits and Vegetables,Perishables,0.063764099,Medium,9.8,11.61726531,0,4
Regular,FDM08,Fruits and Vegetables,Perishables,0,Low,10.1,22.288,0,4
Regular,FDR55,Fruits and Vegetables,Perishables,0.131973625,High,12.15,15.47219753,0,4
Regular,FDT55,Fruits and Vegetables,Perishables,0.043618827,Medium,13.6,11.52901471,0,4
Regular,FDC09,Fruits and Vegetables,Perishables,0.026280116,Low,15.5,6.602141935,0,4
Regular,FDY56,Fruits and Vegetables,Perishables,0.062359467,Medium,16.35,13.70068502,0,4
Regular,FDU20,Fruits and Vegetables,Perishables,0.021439694,Low,19.35,6.186552972,0,4
Regular,FDC57,Fruits and Vegetables,Perishables,0.054549098,Medium,20.1,9.640895522,0,4
Regular,FDP08,Fruits and Vegetables,Perishables,0.112316501,High,20.5,9.460868293,0,4
Regular,FDW03,Meat,Perishables,0.024520854,Low,5.63,18.26476021,0,4
Regular,FDS15,Meat,Perishables,0.077995641,High,9.195,11.65411637,0,4
Regular,FDQ03,Meat,Perishables,0.077949334,High,15,15.91498667,0,4
Regular,FDX03,Meat,Perishables,0.061045133,Medium,15.85,2.824883281,0,4
Regular,FDL03,Meat,Perishables,0.027058066,Low,19.25,10.12005195,0,4
Regular,FDN33,Snack Foods,Packaged Foods,0.12301331,High,6.305,14.78883426,0,4
Regular,FDU57,Snack Foods,Packaged Foods,0.089479661,High,8.27,17.97712213,0,4
Regular,FDG46,Snack Foods,Packaged Foods,0.032882271,Low,8.63,13.15779838,0,4
Regular,FDM45,Snack Foods,Packaged Foods,0.088121336,High,8.655,13.83889081,0,4
Regular,FDZ57,Snack Foods,Packaged Foods,0.03773288,Medium,10,12.82994,0,4
Regular,FDO21,Snack Foods,Packaged Foods,0.009754896,Low,11.6,19.22762069,0,4
Regular,FDW46,Snack Foods,Packaged Foods,0.070243155,Medium,13,5.057569231,0,4
Regular,FDN58,Snack Foods,Packaged Foods,0.056825065,Medium,13.8,16.73901449,0,4
Regular,FDL21,Snack Foods,Packaged Foods,0.007140468,Low,15.85,2.577160883,0,4
Regular,FDS22,Snack Foods,Packaged Foods,0.023135131,Low,16.85,2.661293769,0,4
Regular,FDL09,Snack Foods,Packaged Foods,0.127929521,High,19.6,8.544979592,0,4
Regular,FDS21,Snack Foods,Packaged Foods,0.020858779,Low,19.85,3.16470529,0,4
low fat,FDM39,Dairy,Perishables,0.053426165,Medium,6.42,27.83492212,0,4
low fat,FDD51,Dairy,Perishables,0.119852889,High,11.15,4.033578475,0,4
low fat,FDD39,Dairy,Perishables,0.070096518,Medium,16.7,13.04700599,0,4
low fat,NCC43,Household,Household,0.092705683,High,7.39,34.08749662,0,4
low fat,FDD46,Snack Foods,Packaged Foods,0.14113846,High,6.035,25.70004971,0,4
low fat,FDE47,Starchy Foods,Packaged Foods,0.037877202,Medium,14.15,8.763575972,0,4
Regular,FDF10,Snack Foods,Packaged Foods,0.156797787,High,15.5,9.589793548,0,4
Low Fat,FDO50,Canned,Packaged Foods,0,Low,16.25,5.555716923,0,4
Low Fat,FDY50,Dairy,Perishables,0.131489269,High,5.8,15.46848276,0,4
Low Fat,DRI39,Dairy,Perishables,0.097457483,High,13.8,4.013985507,0,4
Low Fat,FDR02,Dairy,Perishables,0.022155562,Low,16.7,6.562191617,0,4
Low Fat,FDT40,Frozen Foods,Perishables,0.096185556,High,5.985,21.24775272,0,4
Low Fat,NCT05,Health and Hygiene,Household,0.021037197,Low,10.895,23.49400642,0,4
Low Fat,NCQ06,Household,Household,0.041994899,Medium,13,19.59241538,0,4
Low Fat,NCF18,Household,Household,0.089345074,High,18.35,10.46051226,0,4
Low Fat,NCO55,Others,Packaged Foods,0.091408076,High,12.8,8.515140625,0,4
Low Fat,FDJ45,Seafood,Packaged Foods,0.073709686,Medium,17.75,1.97868169,0,4
Low Fat,FDP34,Snack Foods,Packaged Foods,0.137786856,High,12.85,12.27727626,0,4
Low Fat,DRD12,Soft Drinks,Drinks,0.077508015,High,6.96,13.26359195,0,4
Low Fat,DRN37,Soft Drinks,Drinks,0.096689673,High,9.6,17.50164583,0,4
Low Fat,FDV24,Baking Goods,Packaged Foods,0.103693024,High,5.635,26.60248447,0,4
Low Fat,FDU36,Baking Goods,Packaged Foods,0.046459438,Medium,6.15,16.34770732,0,4
Low Fat,FDX23,Baking Goods,Packaged Foods,0.029812714,Low,6.445,14.80893716,0,4
Low Fat,FDA11,Baking Goods,Packaged Foods,0.043414959,Medium,7.75,12.01852903,0,4
Low Fat,FDG24,Baking Goods,Packaged Foods,0.01469075,Low,7.975,10.62382445,0,4
Low Fat,FDD48,Baking Goods,Packaged Foods,0.030281543,Low,10.395,11.18976431,0,4
Low Fat,FDT60,Baking Goods,Packaged Foods,0.075856062,Medium,12,10.37823333,0,4
Low Fat,FDD36,Baking Goods,Packaged Foods,0.02136022,Low,13.3,9.05356391,0,4
Low Fat,FDY48,Baking Goods,Packaged Foods,0.023831558,Low,14,7.366657143,0,4
Low Fat,FDR60,Baking Goods,Packaged Foods,0.130946374,High,14.3,5.36593007,0,4
Low Fat,FDX60,Baking Goods,Packaged Foods,0.080922439,High,14.35,5.581602787,0,4
Low Fat,FDQ24,Baking Goods,Packaged Foods,0.073966786,Medium,15.7,15.96002548,0,4
Low Fat,FDX59,Breads,Perishables,0.051871718,Medium,10.195,3.46795488,0,4
Low Fat,FDV47,Breads,Perishables,0.054428368,Medium,17.1,4.968222222,0,4
Low Fat,FDH38,Canned,Packaged Foods,0.010480751,Low,6.425,18.1448716,0,4
Low Fat,FDS13,Canned,Packaged Foods,0,Low,6.465,40.70972931,0,4
Low Fat,FDT49,Canned,Packaged Foods,0.15202235,High,7,15.23257143,0,4
Low Fat,FDG50,Canned,Packaged Foods,0.015334003,Low,7.405,12.52054018,0,4
Low Fat,FDT25,Canned,Packaged Foods,0.050957715,Medium,7.5,16.32096,0,4
Low Fat,FDX13,Canned,Packaged Foods,0.047977607,Medium,7.725,32.29892557,0,4
Low Fat,FDK50,Canned,Packaged Foods,0.028478742,Low,7.96,20.33786432,0,4
Low Fat,FDR49,Canned,Packaged Foods,0.139795569,High,8.71,5.423375431,0,4
Low Fat,FDS49,Canned,Packaged Foods,0.079668739,High,9,8.8516,0,4
Low Fat,FDI14,Canned,Packaged Foods,0.090043082,High,14.1,9.939687943,0,4
Low Fat,FDP25,Canned,Packaged Foods,0.021293909,Low,15.2,14.37384211,0,4
Low Fat,FDA13,Canned,Packaged Foods,0.078874948,High,15.85,2.36281388,0,4
Low Fat,FDL26,Canned,Packaged Foods,0.073490977,Medium,18,8.744288889,0,4
Low Fat,FDD50,Canned,Packaged Foods,0.142219209,High,18.85,8.89194695,0,4
Low Fat,DRI03,Dairy,Perishables,0.022796178,Low,6.03,29.5361194,0,4
Low Fat,FDM39,Dairy,Perishables,0.053688479,Medium,6.42,27.77261682,0,4
Low Fat,FDC39,Dairy,Perishables,0.159843921,High,7.405,27.90406482,0,4
Low Fat,DRH15,Dairy,Perishables,0.110359004,High,8.775,4.870974359,0,4
Low Fat,DRE15,Dairy,Perishables,0.017857847,Low,13.35,5.805333333,0,4
Low Fat,DRG03,Dairy,Perishables,0.062239081,Medium,14.5,10.64136552,0,4
Low Fat,FDD39,Dairy,Perishables,0.07044068,Medium,16.7,12.98712575,0,4
Low Fat,FDC15,Dairy,Perishables,0.178694026,High,18.1,8.780596685,0,4
Low Fat,FDO16,Frozen Foods,Perishables,0.015169739,Low,5.48,15.00456204,0,4
Low Fat,FDU52,Frozen Foods,Perishables,0.064030636,Medium,7.56,20.43161376,0,4
Low Fat,FDE16,Frozen Foods,Perishables,0.026451028,Low,8.895,23.65322091,0,4
Low Fat,FDO04,Frozen Foods,Perishables,0.026645307,Low,16.6,3.226590361,0,4
Low Fat,FDL40,Frozen Foods,Perishables,0.011660463,Low,17.7,5.454293785,0,4
Low Fat,FDJ04,Frozen Foods,Perishables,0.124959013,High,18,6.472911111,0,4
Low Fat,FDW28,Frozen Foods,Perishables,0.089186083,High,18.25,10.64905205,0,4
Low Fat,FDO32,Fruits and Vegetables,Perishables,0.121034655,High,6.36,7.469496855,0,4
Low Fat,FDQ56,Fruits and Vegetables,Perishables,0.106027474,High,6.59,12.74518968,0,4
Low Fat,FDA20,Fruits and Vegetables,Perishables,0.066892471,Medium,6.78,27.49616519,0,4
Low Fat,FDV08,Fruits and Vegetables,Perishables,0.028711412,Low,7.35,5.434748299,0,4
Low Fat,FDP56,Fruits and Vegetables,Perishables,0.046673494,Medium,8.185,5.921710446,0,4
Low Fat,FDD08,Fruits and Vegetables,Perishables,0.03549838,Medium,8.3,4.41573494,0,4
Low Fat,FDX44,Fruits and Vegetables,Perishables,0.043141572,Medium,9.3,9.72227957,0,4
Low Fat,FDA43,Fruits and Vegetables,Perishables,0.064939211,Medium,10.895,17.82279945,0,4
Low Fat,FDY07,Fruits and Vegetables,Perishables,0,Low,11.8,3.833915254,0,4
Low Fat,FDW08,Fruits and Vegetables,Perishables,0.148986013,High,12.1,8.803966942,0,4
Low Fat,FDM44,Fruits and Vegetables,Perishables,0.031176157,Low,12.5,8.24792,0,4
Low Fat,FDH32,Fruits and Vegetables,Perishables,0.076369874,Medium,12.8,7.596953125,0,4
Low Fat,FDD33,Fruits and Vegetables,Perishables,0.108633372,High,12.85,18.19954864,0,4
Low Fat,FDL56,Fruits and Vegetables,Perishables,0.126292985,High,14.1,6.285092199,0,4
Low Fat,FDB09,Fruits and Vegetables,Perishables,0.057629899,Medium,16.25,7.624898462,0,4
Low Fat,FDT44,Fruits and Vegetables,Perishables,0.103406065,High,16.6,7.014855422,0,4
Low Fat,FDY55,Fruits and Vegetables,Perishables,0.08165147,High,16.75,15.42679403,0,4
Low Fat,FDR43,Fruits and Vegetables,Perishables,0.162147349,High,18.2,2.072472527,0,4
Low Fat,FDB32,Fruits and Vegetables,Perishables,0.023548476,Low,20.6,4.532902913,0,4
Low Fat,DRG11,Hard Drinks,Drinks,0.084179812,High,6.385,17.08059514,0,4
Low Fat,DRI11,Hard Drinks,Drinks,0.034544435,Low,8.26,14.05368039,0,4
Low Fat,DRM47,Hard Drinks,Drinks,0.043964058,Medium,9.3,20.68651613,0,4
Low Fat,DRJ11,Hard Drinks,Drinks,0.085437778,High,9.5,19.84075789,0,4
Low Fat,DRO47,Hard Drinks,Drinks,0.112681821,High,10.195,11.18057872,0,4
Low Fat,DRI23,Hard Drinks,Drinks,0.137755834,High,18.85,8.58662069,0,4
Low Fat,NCN53,Health and Hygiene,Household,0.030479118,Low,5.175,6.432347826,0,4
Low Fat,NCU17,Health and Hygiene,Household,0.093261677,High,5.32,18.97883459,0,4
Low Fat,NCH29,Health and Hygiene,Household,0,Low,5.51,17.96235935,0,4
Low Fat,NCL17,Health and Hygiene,Household,0.068055818,Medium,7.39,19.05023004,0,4
Low Fat,NCR29,Health and Hygiene,Household,0.054863459,Medium,7.565,7.718836748,0,4
Low Fat,NCJ17,Health and Hygiene,Household,0.153177941,High,7.68,11.09666667,0,4
Low Fat,NCM17,Health and Hygiene,Household,0.071425647,Medium,7.93,5.789230769,0,4
Low Fat,NCN05,Health and Hygiene,Household,0.014518575,Low,8.235,22.12446873,0,4
Low Fat,NCR05,Health and Hygiene,Household,0.054853377,Medium,10.1,19.66419802,0,4
Low Fat,NCA53,Health and Hygiene,Household,0.009918699,Low,11.395,4.335533129,0,4
Low Fat,NCZ17,Health and Hygiene,Household,0.079755214,High,12.15,3.016510288,0,4
Low Fat,NCY29,Health and Hygiene,Household,0.077548732,High,13.65,4.036117216,0,4
Low Fat,NCW29,Health and Hygiene,Household,0.028980533,Low,14,9.252214286,0,4
Low Fat,NCM53,Health and Hygiene,Household,0.052252908,Medium,18.75,5.638826667,0,4
Low Fat,NCX41,Health and Hygiene,Household,0.017791458,Low,19,11.15391579,0,4
Low Fat,NCL05,Health and Hygiene,Household,0.048092778,Medium,19.6,2.269234694,0,4
Low Fat,NCP05,Health and Hygiene,Household,0,Low,19.6,7.668489796,0,4
Low Fat,NCY53,Health and Hygiene,Household,0.058719568,Medium,20,5.55272,0,4
Low Fat,NCK05,Health and Hygiene,Household,0.077769768,High,20.1,3.136995025,0,4
Low Fat,NCU30,Household,Household,0,Low,5.11,32.23502935,0,4
Low Fat,NCB31,Household,Household,0.119157788,High,6.235,42.30809944,0,4
Low Fat,NCY18,Household,Household,0.031278532,Low,7.285,24.15997255,0,4
Low Fat,NCC43,Household,Household,0.093160853,High,7.39,34.00630582,0,4
Low Fat,NCE31,Household,Household,0.185596553,High,7.67,4.657314211,0,4
Low Fat,NCE07,Household,Household,0.013183517,Low,8.18,17.49577017,0,4
Low Fat,NCH43,Household,Household,0.070856383,Medium,8.42,25.82175772,0,4
Low Fat,NCT54,Household,Household,0.120022543,High,8.695,10.90389879,0,4
Low Fat,NCU54,Household,Household,0.099024124,High,8.88,23.48277027,0,4
Low Fat,NCH18,Household,Household,0.044843161,Medium,9.3,26.47098925,0,4
Low Fat,NCV06,Household,Household,0.066952965,Medium,11.3,16.99538053,0,4
Low Fat,NCG54,Household,Household,0.080131363,High,12.1,14.12484298,0,4
Low Fat,NCS18,Household,Household,0.042383069,Medium,12.65,8.544964427,0,4
Low Fat,NCX18,Household,Household,0.008829806,Low,14.15,13.90890459,0,4
Low Fat,NCZ54,Household,Household,0.083698962,High,14.65,11.15735154,0,4
Low Fat,NCG18,Household,Household,0.023071504,Low,15.3,6.655764706,0,4
Low Fat,NCP54,Household,Household,0.035292855,Medium,15.35,8.115504886,0,4
Low Fat,NCR18,Household,Household,0.020571083,Low,15.85,2.625312303,0,4
Low Fat,NCD18,Household,Household,0.072965144,Medium,16,14.460425,0,4
Low Fat,NCG06,Household,Household,0.029565309,Low,16.35,15.68590826,0,4
Low Fat,NCX30,Household,Household,0.026729068,Low,16.7,14.8788982,0,4
Low Fat,NCH30,Household,Household,0,Low,17.1,6.706783626,0,4
Low Fat,NCW42,Household,Household,0.058707159,Medium,18.2,12.11789011,0,4
Low Fat,NCL18,Household,Household,0.168266556,High,18.85,10.37207427,0,4
Low Fat,NCC18,Household,Household,0.177992139,High,19.1,9.065036649,0,4
Low Fat,NCG42,Household,Household,0.041395775,Medium,19.2,6.756822917,0,4
Low Fat,NCZ06,Household,Household,0.094545236,High,19.6,12.99845918,0,4
Low Fat,NCI43,Household,Household,0.026074491,Low,19.85,2.450256927,0,4
Low Fat,NCI30,Household,Household,0.0591756,Medium,20.25,12.10103704,0,4
Low Fat,NCN54,Household,Household,0.021413346,Low,20.35,3.746083538,0,4
Low Fat,NCE54,Household,Household,0,Low,20.7,3.591082126,0,4
Low Fat,FDA39,Meat,Perishables,0.012769753,Low,6.32,6.326297468,0,4
Low Fat,FDQ39,Meat,Perishables,0.081372267,High,14.8,12.93814865,0,4
Low Fat,FDX15,Meat,Perishables,0.156935553,High,17.2,9.340569767,0,4
Low Fat,FDH19,Meat,Perishables,0.03322326,Low,19.35,8.892702842,0,4
Low Fat,FDT03,Meat,Perishables,0.010039493,Low,21.25,8.553449412,0,4
Low Fat,NCM31,Others,Packaged Foods,0.08152738,High,6.095,23.02139459,0,4
Low Fat,NCK07,Others,Packaged Foods,0.048885018,Medium,10.65,15.6011831,0,4
Low Fat,NCM43,Others,Packaged Foods,0.019554705,Low,14.5,11.20144828,0,4
Low Fat,NCP43,Others,Packaged Foods,0.030631323,Low,17.75,10.06005634,0,4
Low Fat,NCQ43,Others,Packaged Foods,0,Low,17.75,6.123447887,0,4
Low Fat,NCN07,Others,Packaged Foods,0.034082974,Low,18.5,7.077210811,0,4
Low Fat,FDR58,Snack Foods,Packaged Foods,0,Low,6.675,13.92452434,0,4
Low Fat,FDZ46,Snack Foods,Packaged Foods,0.069405301,Medium,7.485,14.979666,0,4
Low Fat,FDD58,Snack Foods,Packaged Foods,0.059594017,Medium,7.76,12.84407216,0,4
Low Fat,FDT46,Snack Foods,Packaged Foods,0.03093263,Low,11.35,4.537515419,0,4
Low Fat,FDV09,Snack Foods,Packaged Foods,0.020652362,Low,12.1,12.36143802,0,4
Low Fat,FDH33,Snack Foods,Packaged Foods,0.122221269,High,12.85,3.575315175,0,4
Low Fat,FDQ10,Snack Foods,Packaged Foods,0.033314389,Low,12.85,13.35736965,0,4
Low Fat,FDK34,Snack Foods,Packaged Foods,0,Low,13.35,17.88437453,0,4
Low Fat,FDC47,Snack Foods,Packaged Foods,0.119374946,High,15,15.29129333,0,4
Low Fat,FDJ09,Snack Foods,Packaged Foods,0.058632705,Medium,15,3.098293333,0,4
Low Fat,FDP57,Snack Foods,Packaged Foods,0.052657753,Medium,17.5,5.925657143,0,4
Low Fat,FDO34,Snack Foods,Packaged Foods,0.030060895,Low,17.7,9.405740113,0,4
Low Fat,FDZ58,Snack Foods,Packaged Foods,0.052389407,Medium,17.85,6.773512605,0,4
Low Fat,FDR09,Snack Foods,Packaged Foods,0.078041216,High,18.25,14.16417534,0,4
Low Fat,FDJ22,Snack Foods,Packaged Foods,0.053025371,Medium,18.75,10.26935467,0,4
Low Fat,FDM34,Snack Foods,Packaged Foods,0.067722325,Medium,19,6.887505263,0,4
Low Fat,FDO57,Snack Foods,Packaged Foods,0.109153001,High,20.75,7.776279518,0,4
Low Fat,FDH10,Snack Foods,Packaged Foods,0.049505857,Medium,21,9.30227619,0,4
Low Fat,DRJ49,Soft Drinks,Drinks,0.01405025,Low,6.865,18.78589949,0,4
Low Fat,DRF49,Soft Drinks,Drinks,0.07136748,Medium,7.27,15.38539202,0,4
Low Fat,DRK12,Soft Drinks,Drinks,0.042056944,Medium,9.5,3.356842105,0,4
Low Fat,DRB25,Soft Drinks,Drinks,0.069742672,Medium,12.3,8.641772358,0,4
Low Fat,DRG37,Soft Drinks,Drinks,0.019457372,Low,16.2,9.506,0,4
Low Fat,DRC24,Soft Drinks,Drinks,0.02492239,Low,17.85,8.599428571,0,4
Low Fat,DRE49,Soft Drinks,Drinks,0.021336565,Low,20.75,7.402525301,0,4
Low Fat,FDE59,Starchy Foods,Packaged Foods,0.062541552,Medium,12.15,2.827423868,0,4
Low Fat,FDG59,Starchy Foods,Packaged Foods,0.043410693,Medium,15.85,2.486839117,0,4
Regular,FDT12,Baking Goods,Packaged Foods,0.049823839,Medium,6.215,36.46117458,0,4
Regular,FDG12,Baking Goods,Packaged Foods,0.006351876,Low,6.635,18.13259985,0,4
Regular,FDP48,Baking Goods,Packaged Foods,0.044202545,Medium,7.52,24.33444149,0,4
Regular,FDX36,Baking Goods,Packaged Foods,0.128805815,High,9.695,23.10886024,0,4
Regular,FDL24,Baking Goods,Packaged Foods,0.024998007,Low,10.3,16.93613592,0,4
Regular,FDA47,Baking Goods,Packaged Foods,0.117149075,High,10.5,15.63057143,0,4
Regular,FDB12,Baking Goods,Packaged Foods,0.105736638,High,11.15,9.369040359,0,4
Regular,FDT24,Baking Goods,Packaged Foods,0.186616421,High,12.35,6.36702834,0,4
Regular,FDR12,Baking Goods,Packaged Foods,0.031663212,Low,12.6,13.75209524,0,4
Regular,FDX11,Baking Goods,Packaged Foods,0.107186944,High,16,11.3727125,0,4
Regular,FDZ23,Baking Goods,Packaged Foods,0.067777778,Medium,17.75,10.53092958,0,4
Regular,FDP49,Breakfast,Packaged Foods,0,Low,9,6.140155556,0,4
Regular,FDN49,Breakfast,Packaged Foods,0.125734578,High,17.25,2.420173913,0,4
Regular,FDO01,Breakfast,Packaged Foods,0.020803054,Low,21.1,6.151630332,0,4
Regular,FDR01,Canned,Packaged Foods,0.053839714,Medium,5.405,36.75748381,0,4
Regular,FDS25,Canned,Packaged Foods,0.14057889,High,6.885,16.28508351,0,4
Regular,FDH02,Canned,Packaged Foods,0.020865797,Low,7.27,12.4138652,0,4
Regular,FDI50,Canned,Packaged Foods,0.030968306,Low,8.42,27.05881235,0,4
Regular,FDR13,Canned,Packaged Foods,0.028837829,Low,9.895,11.90997473,0,4
Regular,FDL38,Canned,Packaged Foods,0.014793124,Low,13.8,6.414289855,0,4
Regular,FDA25,Canned,Packaged Foods,0.068403271,Medium,16.5,6.181757576,0,4
Regular,FDR25,Canned,Packaged Foods,0.140090284,High,17,15.59931765,0,4
Regular,FDQ01,Canned,Packaged Foods,0.161356273,High,19.7,12.8477868,0,4
Regular,FDT50,Dairy,Perishables,0.108679906,High,6.75,14.1741037,0,4
Regular,FDY02,Dairy,Perishables,0.088002959,High,8.945,29.22202348,0,4
Regular,FDC16,Dairy,Perishables,0.020653603,Low,11.5,7.387304348,0,4
Regular,FDZ26,Dairy,Perishables,0.144604071,High,11.6,20.76053448,0,4
Regular,FDZ03,Dairy,Perishables,0,Low,13.65,13.62813187,0,4
Regular,FDA02,Dairy,Perishables,0.029843736,Low,14,10.28418571,0,4
Regular,FDL39,Dairy,Perishables,0.06358934,Medium,16.1,11.1448323,0,4
Regular,FDU26,Dairy,Perishables,0.042792568,Medium,16.7,7.106479042,0,4
Regular,FDY15,Dairy,Perishables,0.171523928,High,18.25,8.540438356,0,4
Regular,FDV26,Dairy,Perishables,0.076470697,Medium,20.25,9.687871605,0,4
Regular,FDN28,Frozen Foods,Perishables,0.030371121,Low,5.88,17.3127551,0,4
Regular,FDS28,Frozen Foods,Perishables,0.082737261,High,8.18,7.01207824,0,4
Regular,FDS04,Frozen Foods,Perishables,0,Low,10.195,13.69139774,0,4
Regular,FDI40,Frozen Foods,Perishables,0.126114605,High,11.5,8.637895652,0,4
Regular,FDX52,Frozen Foods,Perishables,0.042173667,Medium,11.5,16.92886957,0,4
Regular,FDH40,Frozen Foods,Perishables,0.079251097,High,11.6,6.829965517,0,4
Regular,FDO52,Frozen Foods,Perishables,0.077478931,High,11.6,14.68194828,0,4
Regular,FDN04,Frozen Foods,Perishables,0.014144442,Low,11.8,15.29105085,0,4
Regular,FDC05,Frozen Foods,Perishables,0.099186992,High,13.1,15.17380153,0,4
Regular,FDP28,Frozen Foods,Perishables,0.080968973,High,13.65,19.03249817,0,4
Regular,FDW40,Frozen Foods,Perishables,0.105573769,High,14,10.28437143,0,4
Regular,FDS16,Frozen Foods,Perishables,0.066446521,Medium,15.15,9.767392739,0,4
Regular,FDY40,Frozen Foods,Perishables,0.086184647,High,15.5,3.288335484,0,4
Regular,FDH28,Frozen Foods,Perishables,0.110479217,High,15.85,2.318649842,0,4
Regular,FDA28,Frozen Foods,Perishables,0.047996608,Medium,16.1,7.890447205,0,4
Regular,FDV28,Frozen Foods,Perishables,0.160379061,High,16.1,2.09042236,0,4
Regular,FDY04,Frozen Foods,Perishables,0.042649476,Medium,17.7,9.193276836,0,4
Regular,FDI41,Frozen Foods,Perishables,0.062510529,Medium,18.5,7.937394595,0,4
Regular,FDX04,Frozen Foods,Perishables,0.041740902,Medium,19.6,2.512122449,0,4
Regular,FDE04,Frozen Foods,Perishables,0.018096488,Low,19.75,9.091949367,0,4
Regular,FDV52,Frozen Foods,Perishables,0.122015744,High,20.7,5.688241546,0,4
Regular,FDT07,Fruits and Vegetables,Perishables,0.077634044,High,5.82,44.06065292,0,4
Regular,FDA07,Fruits and Vegetables,Perishables,0.03107068,Low,7.55,16.21287417,0,4
Regular,FDD44,Fruits and Vegetables,Perishables,0.078719835,High,8.05,32.11982609,0,4
Regular,FDK08,Fruits and Vegetables,Perishables,0.122802943,High,9.195,10.88652529,0,4
Regular,FDZ43,Fruits and Vegetables,Perishables,0.057290978,Medium,11,22.06829091,0,4
Regular,FDO20,Fruits and Vegetables,Perishables,0.152747503,High,12.85,19.6138677,0,4
Regular,FDC21,Fruits and Vegetables,Perishables,0.043133816,Medium,14.6,7.515438356,0,4
Regular,FDZ31,Fruits and Vegetables,Perishables,0.113678422,High,15.35,12.36158958,0,4
Regular,FDT56,Fruits and Vegetables,Perishables,0.116063284,High,16,3.6952875,0,4
Regular,FDH20,Fruits and Vegetables,Perishables,0.025050746,Low,16.1,6.033602484,0,4
Regular,FDW32,Fruits and Vegetables,Perishables,0.09468096,High,18.35,4.702354223,0,4
Regular,FDX07,Fruits and Vegetables,Perishables,0,Low,19.2,9.614322917,0,4
Regular,FDJ20,Fruits and Vegetables,Perishables,0.100583009,High,20.7,5.968057971,0,4
Regular,FDP31,Fruits and Vegetables,Perishables,0.16216286,High,21.1,2.948663507,0,4
Regular,FDR51,Meat,Perishables,0.17417636,High,9.035,16.48819037,0,4
Regular,FDT51,Meat,Perishables,0.010963269,Low,11.65,9.523982833,0,4
Regular,FDJ55,Meat,Perishables,0.023626808,Low,12.8,17.44065625,0,4
Regular,FDO15,Meat,Perishables,0.008601441,Low,16.75,4.400226866,0,4
Regular,FDJ27,Meat,Perishables,0.122372504,High,17.7,5.738271186,0,4
Regular,FDU03,Meat,Perishables,0.091950972,High,18.7,9.851828877,0,4
